robot_id,branching,branching_modules_count,limbs,extremities,length_of_limbs,extensiveness,coverage,joints,hinge_count,active_hinges_count,brick_count,touch_sensor_count,brick_sensor_count,proportion,width,height,absolute_size,sensors,symmetry,avg_period,dev_period,avg_phase_offset,dev_phase_offset,avg_amplitude,dev_amplitude,avg_intra_dev_params,avg_inter_dev_params,sensors_reach,recurrence,synaptic_reception
101,0,0,0.25,1,1.0,3,1.0,1.0,4,3,0,1,0,0.2,5,1,5,0.3333333333333333,0,0.20666949840375298,0.7843004559119784,0.7814853633056227,0.7556480393497124,0.45190326248071083,0.9441973325007176,0.8967419801431491,0.8518849028090569,1.0,0.25,0.0
102,0,0,0.25,1,1.0,3,0.8333333333333334,0.3333333333333333,1,1,3,2,0,0.6666666666666666,3,2,5,0.2,0,0.29078605374010474,0.5,0.8464613748186659,0.5,0.8109379816604582,0.5,0.9268915645562804,0.5,1.0,1.0,0.0
103,0,0,0.18181818181818182,2,0.9285714285714286,13,1.0,0.9285714285714286,14,13,1,1,0,0.0625,16,1,16,0.2,0.26666666666666666,0.8709538138508343,0.9696593791489925,0.4399826161225283,0.9111614448372439,0.4760474145261556,0.9359317195274939,0.9314333531335243,0.9439934177511399,1.0,0.14285714285714285,0.0
104,0,0,0.08333333333333333,1,1.0,15,1.0,0.6,9,9,7,1,0,0.058823529411764705,1,17,17,0.05555555555555555,0,0.6126532767760207,0.8835918903671817,0.5369259769890928,0.9418644074094484,0.37211958134117734,0.9211308215501572,0.7159876491297801,0.9185840814200883,1.0,0.1111111111111111,0.0
105,0,0,0.1,1,1.0,13,1.0,1.0,14,13,0,0,0,0.06666666666666667,1,15,15,0.0,0,0.4394393029339474,0.8304162283887125,0.894105167104873,0.8730429573082777,0.212259545499133,0.7757616871273599,0.9481770677420159,0.8300456266590579,0,0,0.0
106,0,0,0.08333333333333333,1,1.0,16,0.25,0.625,10,10,7,4,0,0.5,12,6,18,0.2222222222222222,0.125,0.3732389197568977,0.8842170112668429,0.5984351270155032,0.9387907116873985,0.49364655142295905,0.9359498635596382,0.7196598807204033,0.9228506848147386,0.30000000000000004,0.3,0.0
107,0,0,0.6666666666666666,2,0.0,0,0.6666666666666666,0,0,0,3,3,0,0.6666666666666666,3,2,4,0.3,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0.08695652173913043,2,0.9375,30,0.14782608695652175,0.6875,24,22,9,1,0,0.43478260869565216,23,10,34,0.05,0,0.7305378294451411,0.926736166036215,0.4109900415402474,0.9105825803649096,0.5848093448248723,0.9551896108365475,0.9164599937398251,0.9333472027342186,1.0,0.20833333333333334,0.0
109,0.5,1,0.6666666666666666,4,0.5714285714285714,4,0.42857142857142855,0.5714285714285714,6,4,2,0,0,0.42857142857142855,3,7,9,0.0,1.0,0.8820134129491656,0.8847759121457908,0.5504854667081749,0.8030359974118385,0.12650150372969332,0.946139934406723,0.956563758731959,0.8912214175774377,0,0,0.0
110,0,0,0.16666666666666666,2,0.9375,15,0.375,0.9375,17,15,0,0,0,0.1875,16,3,18,0.0,0,0.4404464539816759,0.9328640586372307,0.7179289415587975,0.857345957939328,0.8301188611208549,0.9556394203831767,0.8332006053662856,0.9240246285874623,0,0,0.0
111,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,0,0,0.3333333333333333,3,1,3,0.0,0,0.4123592300446813,0.5811141735390428,0.49547010584882223,0.5825000917691024,0.6039690449897612,0.7864250439213989,0.7251958356822934,0.6580540706737618,0,0,0.0
112,0,0,0.16666666666666666,1,1.0,6,1.0,0.6666666666666666,4,4,3,4,0,0.125,8,1,8,0.4,0,0.49047724677223564,0.9608569603557471,0.5734829193003568,0.7553839064559059,0.4608804408208543,0.608351529700062,0.8527392268657117,0.8305470225323341,0.25,0.25,0.0
113,0.5,1,0.6666666666666666,4,0.5,3,0.4444444444444444,0.5,5,3,2,0,0,0.5,6,3,8,0.0,1.0,0.8820134129491656,0.8926948109760718,0.5172046828450606,0.8109854635867174,0.12650150372969332,0.9529535948576727,0.9562684248000144,0.8997522871737268,0,0,0.0
114,0,0,0.2,1,1.0,5,0.5833333333333334,0.4,3,2,3,2,0,0.75,4,3,7,0.2222222222222222,0,0.7802808540193535,0.6917304659260434,0.8699730251846507,0.5915199104077549,0.23615775534850542,0.9757999653795649,0.9427011662044354,0.8355008362860266,0.6666666666666666,0,0.0
115,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,1,0,0.3333333333333333,3,1,3,0.3333333333333333,0,0.31229506911184596,0.6001043082705755,0.5373990746955075,0.9333599388688523,0.21636967508759986,0.509246138634558,0.8314996287688131,0.7364227479466802,1.0,0.5,0.0
116,0,0,0.1,1,1.0,12,0.5,0.6666666666666666,9,8,4,3,0,0.5714285714285714,7,4,14,0.2727272727272727,0.3333333333333333,0.5248584471690693,0.8669646441466077,0.7632353993889887,0.9491113180235662,0.8651082020392522,0.8831933075869858,0.760512407524822,0.9067371580261808,0.4444444444444444,0.4444444444444444,0.0
117,0,0,0,0,0,0,1.0,0,0,0,0,4,0,1.0,1,1,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0.125,1,1.0,9,0.3142857142857143,0.6666666666666666,6,6,4,1,0,0.7142857142857143,5,7,11,0.08333333333333333,0,0.6612429071964753,0.8844836547127974,0.728679109620408,0.9126025082684931,0.8720920927301021,0.76615700220786,0.896190969036656,0.8648363853093406,1.0,0.16666666666666666,0.0
119,0,0,0.5,1,1.0,1,1.0,1.0,1,1,1,2,0,0.3333333333333333,1,3,3,0.3333333333333333,0,1.0,0.5,0.1302341261897128,0.5,0.6346396269387252,0.5,0.9725056880914668,0.5,1.0,0,0.9237692773283515
120,0,0,0.1111111111111111,1,1.0,11,0.6190476190476191,0.6363636363636364,8,7,4,0,0,0.42857142857142855,7,3,13,0.0,0.36363636363636365,0.25254145373114134,0.9235885769060433,0.5790418470805545,0.8802967357610806,0.6695856192274526,0.939215224599759,0.9022623641723159,0.9174626531325243,0,0,0.0
121,0,0,0.06666666666666667,1,1.0,20,0.5641025641025641,0.7,15,14,6,4,0,0.23076923076923078,3,13,22,0.26666666666666666,0.5,0.6574322410945934,0.8297234650194705,0.8461188769144936,0.8952794208289369,0.41752004143259536,0.9087979273891729,0.9049868118139889,0.8817927920029213,0.06666666666666667,0.13333333333333333,0.0
122,0.5,1,0.6666666666666666,4,0.5,3,0.5333333333333333,0.16666666666666666,4,1,3,3,0,0.6,5,3,8,0.42857142857142855,0.6666666666666666,0.8430371117787832,0.9259849169602501,0.6116763308193204,0.8910288206003009,0.6094802113865088,0.922916350583551,0.8846808818310191,0.9145246662336395,0.25,0.25,0.0
123,0,0,0.25,2,0.7777777777777778,7,0.4583333333333333,0.5555555555555556,7,5,3,2,0,0.6666666666666666,6,4,11,0.25,0.25,0.4759700515146327,0.8496304745925068,0.5462083688539481,0.8211242083091159,0.40401483702437757,0.9496992816729602,0.8289281977762336,0.8874150584629175,0.5714285714285714,0.14285714285714285,0.0
124,0,0,1.0,1,0,0,1.0,0,1,0,0,1,0,0.5,2,1,2,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0.18181818181818182,2,0.9285714285714286,13,1.0,0.9285714285714286,14,13,1,1,0,0.0625,16,1,16,0.2,0.26666666666666666,0.8709538138508343,0.9696593791489925,0.4399826161225283,0.9111614448372439,0.4760474145261556,0.9359317195274939,0.9314333531335243,0.9439934177511399,1.0,0.14285714285714285,0.0
126,0,0,0.1875,3,0.8095238095238095,17,0.4107142857142857,0.42857142857142855,11,9,11,4,0,0.875,8,7,23,0.16666666666666666,0.2222222222222222,0.5356999818910829,0.9011574018490249,0.6639675650227963,0.9332075009558071,0.7425106420958003,0.8322080117534054,0.9072893904296472,0.8956234605447292,0.2272727272727273,0.2727272727272727,0.0
127,0,0,0.1111111111111111,2,0.9166666666666666,22,0.5306122448979592,0.5833333333333334,16,14,9,2,0,1.0,7,7,26,0.1,0,0.5356999818910829,0.926002142816132,0.6639675650227963,0.9161501948186296,0.7425106420958003,0.9455706185791305,0.8516579571004974,0.9302774671612625,0.53125,0.0625,0.0
128,0,0,0.08333333333333333,1,1.0,15,1.0,0.7333333333333333,11,11,5,10,0,0.058823529411764705,17,1,17,0.7142857142857143,0,0.7700287271852189,0.9538133006525431,0.666761981064295,0.9659040322271119,0.7743901628355924,0.9413463549065606,0.6271703052924098,0.9547439842920619,0.09090909090909091,0,0.0
129,0,0,0.125,1,1.0,10,0.5454545454545454,0.8,9,8,2,1,0,0.18181818181818182,11,2,12,0.14285714285714285,0,0.30495942132213066,0.7993628562385424,0.5361591191964207,0.852112448437916,0.5656241315910673,0.8574525453719974,0.8392251740587784,0.8378917661852991,1.0,0,0.0
130,0,0,0.14285714285714285,1,1.0,8,1.0,0.625,6,5,3,2,0,0.1,10,1,10,0.2222222222222222,0,0.25254145373114134,0.873984306925214,0.4513874304010631,0.9314910999747662,0.6250816481884179,0.9411697256751816,0.9005930011913716,0.9198011709848144,0.5833333333333334,0.16666666666666666,0.0
131,0,0,1.0,1,0,0,1.0,0,1,0,0,3,0,0.5,1,2,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0.16666666666666666,1,1.0,6,1.0,1.0,7,6,0,1,0,0.125,8,1,8,0.3333333333333333,0,0.6006015903000781,0.8980714873581201,0.5505751081452986,0.8251079091869993,0.7645851876627734,0.8641445389064093,0.6546202571077453,0.8651986782858586,1.0,0,0.0
133,0,0,0.0625,1,1.0,22,1.0,0.8181818181818182,19,18,4,0,0,0.041666666666666664,24,1,24,0.0,0,0.47924902385965196,0.9386067061491262,0.5760581140560399,0.9391747238181891,0.7003508884610182,0.9331825427061373,0.8838921938129107,0.9370409713946306,0,0,0.0
134,0,0,0.125,1,1.0,9,1.0,1.0,10,9,0,1,0,0.09090909090909091,11,1,11,0.3333333333333333,0,0.8720800016344701,0.9301466770814446,0.43017289018483157,0.8379286836115022,0.4742659327371312,0.9338444468315696,0.8876308064962356,0.9082995886889792,1.0,0.1,0.0
135,0,0,0.3333333333333333,2,0.8571428571428571,6,1.0,0.8571428571428571,8,6,0,0,0,0.1111111111111111,9,1,9,0.0,0.25,0.9843392084314162,0.8197904607129671,0.4045364180740799,0.9129348098293399,0.8152309501857665,0.9510040037708857,0.9601154294351437,0.9069461878924231,0,0,0.0
136,0.3333333333333333,1,0.5,4,0.7,7,0.4,0.7,9,7,2,0,0,0.3,10,3,12,0.0,1.0,0.6538672045153586,0.7535064548687487,0.43478037673874786,0.898696641849808,0.4644206438960941,0.9572476222932386,0.8057008605849111,0.8943805059324766,0,0,0.0
137,0,0,0.16666666666666666,1,1.0,6,0.4444444444444444,0.6666666666666666,4,4,3,2,0,0.5,3,6,8,0.2,0,0.25289751613542366,0.9116954438330036,0.7575230235631693,0.8105702987426457,0.4659697869802635,0.9496172892149852,0.9167028425555316,0.903919024304489,0.625,0.5,0.0
138,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,0,0,0.3333333333333333,1,3,3,0.0,0,0.43983795504307677,0.6489993756824245,0.2625958105634739,0.6054163419536034,0.9255728092037945,0.6779292976868794,0.9438835823681784,0.6446643498182536,0,0,0.0
139,0,0,0.25,2,0.8,8,0.5454545454545454,0.8,9,8,2,0,0,0.18181818181818182,11,2,12,0.0,0,0.5746821245478977,0.9230384464301066,0.6930584722364439,0.794181091274608,0.2276098069782205,0.937309363208589,0.9165732014150427,0.898423285231625,0,0,0.0
140,0,0,0.3333333333333333,1,1.0,2,1.0,0.5,2,1,1,0,0,0.25,4,1,4,0.0,0,0.3246147510384989,0.8286131679832449,0.28716677082848285,0.6195438155716301,0.6212969770568761,0.7734331453830525,0.8258448976664352,0.7497126997770608,0,0,0.0
141,0,0,0.25,1,1.0,3,1.0,1.0,4,3,0,0,0,0.2,1,5,5,0.0,0,0.5715540130002918,0.9503763781786795,0.7607569874682445,0.8289181229574796,0.5909324988792235,0.9132846607856734,0.8688638577545248,0.9084561915753583,0,0,0.0
142,0,0,0.5,3,0.6666666666666666,4,0.4,0.6666666666666666,6,4,1,0,0,0.8,5,4,8,0.0,0.5,0.5934683749185062,0.9407367556924022,0.5105491626774077,0.8606995411999884,0.8795144798341006,0.9207731372855948,0.910681620336761,0.9126339584090656,0,0,0.0
143,0,0,0.3333333333333333,1,1.0,2,0.6666666666666666,0.5,2,1,1,0,0,0.6666666666666666,2,3,4,0.0,0,0.5328357169462368,0.9556193943370066,0.7310666299771841,0.914908202359481,0.6171858604080771,0.8293216705779708,0.900523716275709,0.9122823088596683,0,0,0.0
144,0,0,0.2,1,1.0,5,0.875,0.6,3,3,3,0,0,0.5,2,4,7,0.0,0.4,0.7399986787786597,0.7694339808651145,0.47145909154795157,0.9602752795309891,0.792553398274111,0.6976963320283235,0.9139759714545622,0.8509712009722894,0,0,0.0
145,0,0,0.5,2,0.3333333333333333,1,0.625,0.3333333333333333,3,1,1,1,0,0.5,4,2,5,0.25,0,0.2035946490479629,0.9224530847856266,0.39812136095814776,0.8538984510361417,0.21237134583084782,0.8788491943112932,0.9082836640768343,0.8883913362935129,1.0,0,0.0
146,0,0,0.16666666666666666,1,1.0,7,0.5,0.7142857142857143,6,5,2,0,0,0.5,6,3,9,0.0,0,0.6405496209848509,0.766075899178341,0.46860163920059783,0.8399909908296386,0.6755876250622126,0.9007427926131226,0.7549925666773812,0.8433432484023258,0,0,0.0
147,0,0,0,0,0,0,1.0,0,0,0,0,2,0,1.0,1,1,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0.0625,1,1.0,21,0.21296296296296297,0.8571428571428571,19,18,3,1,0,0.3333333333333333,6,18,23,0.1111111111111111,0,0.6385131813416077,0.9256480090316996,0.5138067620714171,0.9215308515634018,0.5496474712928497,0.9241604621526931,0.8645815786253365,0.9237971340129287,1.0,0.05263157894736842,0.0
149,0,0,0.14285714285714285,1,1.0,8,0.4166666666666667,0.75,7,6,2,2,0,0.375,3,8,10,0.2857142857142857,0,0.563141993987139,0.8879289060866435,0.5224904429047661,0.7303304464410485,0.22435117400217847,0.930647853549467,0.8208815457410925,0.8684794285740111,0.5714285714285714,0.14285714285714285,0.0
150,0,0,0.5,1,1.0,1,1.0,0,0,0,2,3,0,0.3333333333333333,3,1,3,0.375,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0.3333333333333333,2,0.8333333333333334,5,0.4444444444444444,0.6666666666666666,6,4,1,1,0,0.5,6,3,8,0.25,0,0.5700245830473873,0.8358396188833244,0.8220664835439407,0.7664108271776848,0.212259545499133,0.8923708367805767,0.9383892600536091,0.8380304144145578,1.0,0.3333333333333333,0.0
152,0,0,0.1111111111111111,1,1.0,11,1.0,0.6363636363636364,8,7,4,0,0,0.07692307692307693,13,1,13,0.0,0,0.565124665702481,0.7815106401985815,0.6138806116344204,0.7927131357526604,0.6954281431709736,0.9374745286491422,0.8085142302804729,0.855014942493391,0,0,0.0
153,0,0,0.3,3,0.75,9,0.42424242424242425,0.5833333333333334,10,7,3,1,0,0.2727272727272727,3,11,14,0.14285714285714285,0.2,0.4857531534197558,0.9304217266779699,0.6639675650227963,0.9103486102998748,0.798045756449165,0.9207901894846771,0.9106138422356442,0.9209073039245744,1.0,0.2,0.0
154,0,0,0.3333333333333333,2,0.8571428571428571,6,0.42857142857142855,0.5714285714285714,4,4,4,5,0,0.42857142857142855,3,7,9,0.4166666666666667,0,0.17982949279332533,0.7150026965229692,0.6668646050563865,0.6776758028492705,0.24960177113006257,0.9355381912856957,0.8972456486651257,0.8093803578607341,0.25,0.75,0.09814057435229753
155,0,0,0.125,1,1.0,9,0.34375,0.7777777777777778,8,7,2,1,0,0.5,8,4,11,0.14285714285714285,0,0.7290878945278905,0.7765225618429782,0.3978508610836427,0.9182385105292051,0.6022250821208184,0.8382769884168887,0.8813651208453027,0.8544423152527026,1.0,0.25,0.0
156,0,0,0.2222222222222222,4,0.76,19,0.5625,0.36,13,9,13,3,0,0.3333333333333333,12,4,27,0.11538461538461539,0.26666666666666666,0.43595348441649884,0.751918046138499,0.7312805061331374,0.9472522507434475,0.9414383539025624,0.9645691062724698,0.9419531486678957,0.919359034487976,0.15384615384615385,0.23076923076923078,0.0
157,0,0,0.375,3,0.6,6,0.5,0.5,8,5,3,1,0,0.375,3,8,12,0.14285714285714285,0,0.29463856405726885,0.9210361001353509,0.5454197821866172,0.806714565569694,0.5791192892739506,0.9239361854438183,0.8367064599144797,0.8935436577403274,1.0,0.125,0.0
158,0,0,0.1,1,1.0,13,0.42857142857142855,0.7692307692307693,11,10,3,0,0,0.7142857142857143,5,7,15,0.0,0,0.7799586361989873,0.906833019849837,0.5957658395239418,0.9255289312953874,0.521235468905467,0.7216482940063946,0.715682891662882,0.8716981331776584,0,0,0.0
159,0,0,0.1,1,1.0,13,1.0,0.8461538461538461,12,11,2,1,0,0.06666666666666667,15,1,15,0.14285714285714285,0,0.6670244296022436,0.9338195886384391,0.3948375922351241,0.9050538521715286,0.42433796287086895,0.885406242043162,0.828989748882982,0.9101454513112077,1.0,0,0.0
160,0.125,1,0.2222222222222222,4,0.8,20,0.16875,0.72,22,18,4,0,0,0.625,16,10,27,0.0,0.36363636363636365,0.47924902385965196,0.9381577852423105,0.5760581140560399,0.93593732622593,0.4795655397072749,0.9416112698932141,0.8815068841212798,0.9386105548845362,0,0,0.0
161,0,0,0.1111111111111111,1,1.0,11,0.5416666666666666,0.9090909090909091,11,10,1,1,0,0.16666666666666666,12,2,13,0.2,0,0.5411058659327612,0.8659156626207976,0.5486011400932163,0.9036952404325997,0.6631308574429006,0.9373066385342296,0.8450163065970375,0.9063348490477268,1.0,0.09090909090909091,0.0
162,0,0,0.3333333333333333,1,1.0,2,1.0,1.0,2,2,1,0,0,0.25,4,1,4,0.0,0,0.4750461102503489,0.8796181316015598,0.6189192326307951,0.8600334050651718,0.8038743006886009,0.7625646956787561,0.8392871277599004,0.8398428835113286,0,0,0.0
163,0,0,0.5,2,0.75,3,0.6666666666666666,0.25,2,1,3,3,0,1.0,3,3,6,0.3333333333333333,0.5,0.7667580826505949,0.9115266273388315,0.8509266783364324,0.812884455148009,0.34493567296102073,0.7006791256688474,0.9051410494207525,0.8250011304126149,0.5,0.5,0.0
164,0.5,1,0.6666666666666666,4,0.5,3,0.4444444444444444,0.5,5,3,2,0,0,0.5,6,3,8,0.0,1.0,0.8820134129491656,0.8926948109760718,0.5172046828450606,0.8109854635867174,0.12650150372969332,0.9529535948576727,0.9562684248000144,0.8997522871737268,0,0,0.0
165,0,0,0.3333333333333333,2,0.8571428571428571,6,1.0,0.8571428571428571,8,6,0,0,0,0.1111111111111111,9,1,9,0.0,0.25,0.9843392084314162,0.8197904607129671,0.4045364180740799,0.9129348098293399,0.8152309501857665,0.9510040037708857,0.9601154294351437,0.9069461878924231,0,0,0.0
166,0,0,0.0625,1,1.0,22,0.2727272727272727,0.6818181818181818,16,15,7,1,0,0.7272727272727273,11,8,24,0.058823529411764705,0.09523809523809523,0.7852969830169394,0.9268968327099188,0.3692522761789813,0.8983181726871273,0.5869025924925213,0.956818962905383,0.9354683903255481,0.931222378435655,1.0,0.25,0.0
167,0,0,0.16666666666666666,1,1.0,7,0.42857142857142855,0.5714285714285714,5,4,3,3,0,0.42857142857142855,3,7,9,0.3333333333333333,0,0.4157804152899504,0.8179772152766139,0.5486011400932163,0.8859050026201447,0.8482015700430244,0.9622690837613042,0.8749955976334591,0.9058255999846557,0.4,0.2,0.0
168,0,0,0.08333333333333333,1,1.0,15,0.5151515151515151,0.6666666666666666,11,10,5,3,0,0.2727272727272727,3,11,17,0.23076923076923078,0,0.6574322410945934,0.8390632148152557,0.87453664175452,0.890907206712436,0.4540426552566258,0.9061188052246536,0.875885718717347,0.8814414928971543,0.09090909090909091,0.18181818181818182,0.0
169,0,0,0.1,1,1.0,12,1.0,0.8333333333333334,11,10,2,1,0,0.07142857142857142,1,14,14,0.14285714285714285,0,0.45140074776877304,0.9582310649415352,0.8135853897648895,0.9494235069497424,0.5041395094922283,0.9289304624481464,0.9209877067966641,0.9467763340551905,1.0,0.18181818181818182,0.0
170,0.5,1,0.6666666666666666,4,0.5,3,0.5333333333333333,0.16666666666666666,4,1,3,3,0,0.6,5,3,8,0.42857142857142855,0.6666666666666666,0.8430371117787832,0.9259849169602501,0.6116763308193204,0.8910288206003009,0.6094802113865088,0.922916350583551,0.8846808818310191,0.9145246662336395,0.25,0.25,0.0
171,0,0,0.07142857142857142,1,1.0,19,1.0,0.7894736842105263,16,15,4,1,0,0.047619047619047616,1,21,21,0.09090909090909091,0,0.4919487426998378,0.8961436624585074,0.6427435343306219,0.8970248239129116,0.782591055512088,0.939329950458205,0.8244248506379594,0.913183075636334,1.0,0.125,0.0
172,0.2,1,0.23076923076923078,3,0.8235294117647058,14,0.296875,0.7647058823529411,16,13,2,1,0,1.0,8,8,19,0.2,0,0.6571459286074752,0.8151297626213703,0.7604342234755905,0.9277638434121679,0.7303711815036272,0.9320596644484181,0.8516579571004974,0.9018925605635927,1.0,0.125,0.0
173,0,0,1.0,2,0.0,0,0.75,0,2,0,0,0,0,1.0,2,2,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0.1,1,1.0,13,0.38461538461538464,0.6923076923076923,10,9,4,0,0,0.23076923076923078,13,3,15,0.0,0,0.3241561662253161,0.8754313299855597,0.6338332502827475,0.8525611353293387,0.3811843984353508,0.8928253755388522,0.8642588050910798,0.8745213187003017,0,0,0.0
175,0,0,0.16666666666666666,3,0.8333333333333334,20,0.4642857142857143,0.7083333333333334,20,17,5,2,0,0.2857142857142857,14,4,26,0.18181818181818182,0,0.4608417433617046,0.9122431400349331,0.6414734011831785,0.8976109316229269,0.5892752541710436,0.9426238269780308,0.9304217993568732,0.9196137413719857,0.525,0.55,0.0
176,0,0,0.08333333333333333,1,1.0,15,0.5666666666666667,0.6,9,9,7,5,0,0.8333333333333334,5,6,17,0.2777777777777778,0,0.880313762286432,0.8671682004579355,0.5887365463297213,0.8593442883986188,0.3636515919070355,0.9617423840362559,0.8625178260768891,0.909163954057758,0.2222222222222222,0.7777777777777778,0.0
177,0.3333333333333333,1,0.875,7,0.1,1,0.48,0,7,0,4,0,0,1.0,5,5,12,0.0,0.25,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0.16666666666666666,1,1.0,6,1.0,1.0,7,6,0,1,0,0.125,8,1,8,0.3333333333333333,0,0.6006015903000781,0.8980714873581201,0.5505751081452986,0.8251079091869993,0.7645851876627734,0.8641445389064093,0.6546202571077453,0.8651986782858586,1.0,0,0.0
179,0,0,0.14285714285714285,1,1.0,8,0.4,0.5,5,4,4,0,0,1.0,5,5,10,0.0,0,0.8522913030232765,0.9080605947117713,0.3916094228004782,0.9216289843194299,0.5675477729722328,0.7727204932221836,0.8382033134268209,0.8800463260990873,0,0,0.0
180,0,0,0.08333333333333333,1,1.0,16,1.0,1.0,17,16,0,1,0,0.05555555555555555,1,18,18,0.3333333333333333,0,0.8534042673952081,0.8881519391909655,0.9294582849815137,0.7853576464544016,0.5283707513074244,0.8816389323600012,0.8535469415512221,0.857221690730038,1.0,0.11764705882352941,0.0
181,0,0,0.07142857142857142,1,1.0,19,0.2916666666666667,0.631578947368421,13,12,7,3,0,0.2222222222222222,18,4,21,0.17647058823529413,0,0.2532201044760667,0.8335706939752181,0.4875340904996451,0.9188564402745324,0.6955066202916542,0.9389482894671837,0.9062231059922574,0.905255407175777,0.3076923076923077,0.07692307692307693,0.0
182,0,0,0.5,1,1.0,1,1.0,1.0,2,1,0,0,0,0.3333333333333333,3,1,3,0.0,0,0.4123592300446813,0.5811141735390428,0.49547010584882223,0.5825000917691024,0.6039690449897612,0.7864250439213989,0.7251958356822934,0.6580540706737618,0,0,0.0
183,0,0,0.3333333333333333,1,1.0,2,1.0,1.0,3,2,0,1,0,0.25,4,1,4,0.3333333333333333,0,0.2141063279620647,0.8011412304982315,0.8385058757411935,0.7559153865475486,0.508929000915986,0.9414353930298758,0.8962008296519698,0.8540896812216414,1.0,0.3333333333333333,0.0
184,0,0,0.07142857142857142,1,1.0,18,0.20408163265306123,0.6111111111111112,12,11,7,0,0,0.5,7,14,20,0.0,0,0.47159845650039867,0.8912020041270523,0.36645466015144723,0.8966768673714263,0.4298351732079004,0.8827802476701284,0.7597852842328623,0.89034918224327,0,0,0.0
185,0,0,0.125,1,1.0,9,0.7333333333333333,0.5555555555555556,6,5,4,0,0,0.6,5,3,11,0.0,0,0.25186280298621594,0.9395396958860103,0.537875865311705,0.8476329305360256,0.7712542885133102,0.872336473131725,0.8956617202877735,0.8935105064169233,0,0,0.0
